timestamp	packets/s	real-label
921090693 12.92		0
921090753 24.17		0
921090813 20.13		0
921090873 14.95		0
921090933 16.38		0
921090993 20.97		0
921091053 44.83		0
921091113 33.62		0
921091173 34.48		0
921091233 55.85		0
921091293 31.80		0
921091353 23.27		0
921091413 11.75		1
921091473 67.35		0
921091533 69.95		0
921091593 64.38		0
921091653 71.28		0
921091713 79.22		0
921091773 65.95		0
921091833 62.02		0
921091893 66.48		0
921091953 67.07		0
921092013 86.25		0
921092073 22.02		0
921092133 36.87		0
921092193 17.03		0
921092253 39.22		0
921092313 22.88		0
921092373 25.08		0
921092433 16.97		0
921092493 50.18		0
921092553 16.23		0
921092613 23.35		0
921092673 15.17		0
921092733 20.95		0
921092793 45.10		0
921092853 36.57		0
921092913 41.45		0
921092973 17.38		0
921093033 29.18		0
921093093 11.93		0
921093153 30.10		0
921093213 31.58		0
921093273 37.77		0
921093333 24.58		0
921093393 28.03		0
921093453 25.42		0
921093513 23.05		0
921093573 40.58		0
921093633 17.23		0
921093693 33.62		0
921093753 48.02		0
921093813 77.32		0
921093873 61.72		0
921093933 23.48		0
921093993 23.27		0
921094053 25.83		0
921094113 39.62		0
921094173 21.03		0
921094233 26.33		0
921094293 32.08		0
921094353 40.15		0
921094413 49.55		0
921094473 27.22		0
921094533 19.83		0
921094593 12.98		0
921094653 32.85		0
921094713 15.73		0
921094773 46.28		0
921094833 13.00		0
921094893 5.80		0
921094953 10.58		0
921095013 10.45		0
921095073 3.88		0
921095133 11.17		0
921095193 15.55		0
921095253 21.98		0
921095313 27.27		0
921095373 35.68		0
921095433 27.13		0
921095493 26.92		0
921095553 18.33		0
921095613 27.48		0
921095673 24.42		0
921095733 11.22		0
921095793 16.73		0
921095853 12.83		0
921095913 17.80		0
921095973 10.47		0
921096033 13.87		0
921096093 10.50		0
921096153 20.22		0
921096213 8.22		0
921096273 23.62		0
921096333 22.82		0
921096393 29.55		0
921096453 29.15		0
921096513 41.27		0
921096573 33.40		0
921096633 32.23		0
921096693 41.63		0
921096753 44.27		0
921096813 31.22		0
921096873 33.30		0
921096933 18.60		0
921096993 26.35		0
921097053 17.45		0
921097113 31.62		0
921097173 29.72		0
921097233 20.00		0
921097293 44.47		0
921097353 25.05		0
921097413 12.65		0
921097473 16.45		1
921097533 29.88		0
921097593 17.57		0
921097653 35.08		0
921097713 28.50		0
921097773 27.30		0
921097833 20.33		0
921097893 31.30		0
921097953 18.53		0
921098013 32.55		0
921098073 26.52		0
921098133 17.23		0
921098193 11.75		0
921098253 21.00		0
921098313 12.92		0
921098373 10.50		0
921098433 15.22		0
921098493 9.70		0
921098553 13.90		0
921098613 46.93		0
921098673 27.65		0
921098733 20.08		0
921098793 26.38		0
921098853 31.92		0
921098913 28.87		0
921098973 44.25		0
921099033 38.10		0
921099093 42.97		0
921099153 19.18		0
921099213 24.57		0
921099273 49.20		0
921099333 36.82		0
921099393 25.20		0
921099453 32.82		0
921099513 35.23		0
921099573 33.75		0
921099633 30.13		0
921099693 15.93		0
921099753 28.17		0
921099813 22.25		0
921099873 31.03		0
921099933 11.28		0
921099993 22.87		0
921100053 34.15		0
921100113 38.87		0
921100173 39.27		0
921100233 24.22		0
921100293 17.62		0
921100353 26.47		0
921100413 24.70		0
921100473 38.07		0
921100533 28.77		0
921100593 13.00		0
921100653 31.88		0
921100713 20.83		0
921100773 21.62		0
921100833 19.60		0
921100893 33.75		0
921100953 14.63		0
921101013 15.02		0
921101073 22.07		0
921101133 17.68		0
921101193 10.17		0
921101253 9.27		0
921101313 14.45		0
921101373 19.60		0
921101433 24.63		0
921101493 18.52		0
921101553 18.48		0
921101613 36.78		0
921101673 19.50		0
921101733 25.92		0
921101793 19.57		0
921101853 14.82		0
921101913 24.10		0
921101973 21.62		0
921102033 26.13		0
921102093 13.80		0
921102153 33.12		0
921102213 27.55		0
921102273 17.08		0
921102333 18.48		0
921102393 17.50		0
921102453 25.48		0
921102513 17.60		0
921102573 22.07		0
921102633 31.42		0
921102693 12.73		0
921102753 18.38		0
921102813 11.73		0
921102873 23.42		0
921102933 17.43		0
921102993 17.77		0
921103053 15.72		0
921103113 9.67		0
921103173 9.88		0
921103233 22.18		0
921103293 13.20		0
921103353 11.43		0
921103413 19.73		0
921103473 11.77		0
921103533 12.03		0
921103593 20.77		0
921103653 17.45		0
921103713 33.00		0
921103773 21.52		0
921103833 27.35		0
921103893 23.30		0
921103953 21.33		0
921104013 48.42		0
921104073 28.60		0
921104133 23.63		0
921104193 16.58		0
921104253 19.93		0
921104313 12.28		0
921104373 23.27		0
921104433 15.62		0
921104493 8.05		0
921104553 6.12		0
921104613 2.98		0
921104673 9.48		0
921104733 7.98		0
921104793 20.50		0
921104853 8.65		0
921104913 10.40		0
921104973 23.80		0
921105033 5.88		0
921105093 11.90		0
921105153 18.05		0
921105213 18.82		0
921105273 9.98		0
921105333 13.02		0
921105393 14.05		0
921105453 3.90		0
921105513 8.58		0
921105573 14.43		0
921105633 16.32		0
921105693 15.30		0
921105753 19.08		0
921105813 9.92		0
921105873 5.80		0
921105933 21.83		0
921105993 20.75		0
921106053 17.08		0
921106113 29.00		0
921106173 19.42		0
921106233 13.93		0
921106293 15.67		0
921106353 11.13		0
921106413 11.43		0
921106473 13.68		0
921106533 24.13		0
921106593 22.07		0
921106653 7.13		0
921106713 50.43		0
921106773 29.75		0
921106833 14.98		0
921106893 2.30		0
921106953 20.52		0
921107013 1.87		0
921107073 10.37		0
921107133 7.38		0
921107193 7.22		0
921107253 18.83		0
921107313 13.58		0
921107373 11.42		0
921107433 18.57		0
921107493 2.70		0
921107553 2.53		0
921107613 17.55		0
921107673 6.47		0
921107733 4.77		0
921107793 1.37		0
921107853 2.88		0
921107913 12.07		0
921107973 3.85		0
921108033 9.57		0
921108093 17.30		0
921108153 17.77		0
921108213 21.42		0
921108273 5.98		0
921108333 15.60		0
921108393 3.40		0
921108453 3.32		0
921108513 2.00		0
921108573 3.77		0
921108633 1.10		0
921108693 0.53		0
921108753 0.45		0
921108813 4.10		0
921108873 3.40		0
921108933 1.53		0
921108993 3.18		0
921109053 10.13		0
921109113 11.42		0
921109173 4.48		0
921109233 1.13		0
921109293 3.20		0
921109353 11.48		0
921109413 6.38		0
921109473 10.55		0
921109533 0.50		0
921109593 0.52		0
921109653 4.15		0
921109713 6.98		0
921109773 7.55		0
921109833 1.13		0
921109893 15.15		0
921109953 1.35		0
921110013 0.50		0
921110073 0.43		0
921110133 0.48		0
921110193 3.17		0
921110253 1.52		0
921110313 3.70		0
921110373 1.20		0
921110433 3.08		0
921110493 0.55		0
921110553 6.67		0
921110613 1.97		0
921110673 3.43		0
921110733 0.43		0
921110793 0.85		0
921110853 3.05		0
921110913 0.57		0
921110973 0.72		0
921111033 7.23		0
921111093 3.88		0
921111153 4.42		0
921111213 6.25		0
921111273 5.63		0
921111333 0.60		0
921111393 3.77		0
921111453 4.03		0
921111513 4.33		0
921111573 11.65		0
921111633 0.52		0
921111693 2.17		0
921111753 3.67		0
921111813 0.57		0
921111873 4.15		0
921111933 4.88		0
921111993 3.83		0
921112053 0.63		0
921112113 1.43		0
921112173 0.88		0
921112233 0.45		0
921112293 0.57		0
921112353 0.43		0
921112413 0.72		0
921112473 1.62		0
921112533 0.57		0
921112593 1.95		0
921112653 7.57		0
921112713 0.43		0
921112773 5.48		0
921112833 5.08		0
921112893 5.50		0
921112953 0.57		0
921113013 0.48		0
921113073 0.52		0
921113133 0.57		0
921113193 3.53		0
921113253 0.68		0
921113313 2.82		0
921113373 8.00		0
921113433 0.85		0
921113493 1.17		0
921113553 1.17		0
921113613 0.60		0
921113673 0.50		0
921113733 4.23		0
921113793 3.73		0
921113853 3.62		0
921113913 1.52		0
921113973 4.15		0
921114033 4.08		0
921114093 5.03		0
921114153 1.70		0
921114213 1.45		0
921114273 0.45		0
921114333 2.30		0
921114393 3.62		0
921114453 0.48		0
921114513 0.38		0
921114573 4.17		0
921114633 4.03		0
921114693 0.47		0
921114753 0.55		0
921114813 0.45		0
921114873 4.28		0
921114933 2.17		0
921114993 4.25		1
921115053 1.62		0
921115113 1.57		0
921115173 1.70		0
921115233 1.40		0
921115293 1.78		0
921115353 1.48		0
921115413 1.60		0
921115473 2.27		0
921115533 2.93		0
921115593 2.18		0
921115653 2.20		0
921115713 2.67		0
921115773 1.72		0
921115833 0.75		0
921115893 3.40		0
921115953 3.20		0
921116013 0.67		0
921116073 1.08		0
921116133 0.53		0
921116193 1.90		0
921116253 0.43		0
921116313 6.97		0
921116373 0.67		0
921116433 0.75		0
921116493 0.70		0
921116553 0.48		0
921116613 1.85		0
921116673 0.52		0
921116733 13.97		0
921116793 1.75		0
921116853 1.62		0
921116913 0.38		0
921116973 4.62		0
921117033 0.48		0
921117093 1.92		0
921117153 2.00		0
921117213 0.58		0
921117273 0.57		0
921117333 0.68		0
921117393 0.50		0
921117453 0.57		0
921117513 0.67		0
921117573 2.03		0
921117633 0.97		0
921117693 0.70		0
921117753 0.75		0
921117813 0.80		0
921117873 0.43		0
921117933 0.67		0
921117993 1.02		0
921118053 0.60		0
921118113 0.48		0
921118173 0.82		0
921118233 0.62		0
921118293 0.48		0
921118353 0.47		0
921118413 0.52		0
921118473 0.60		0
921118533 0.52		0
921118593 0.48		0
921118653 0.67		0
921118713 0.47		0
921118773 0.57		0
921118833 0.60		0
921118893 0.98		0
921118953 0.43		0
921119013 0.77		0
921119073 0.48		0
921119133 0.52		0
921119193 0.45		0
921119253 0.73		0
921119313 5.87		0
921119373 0.75		0
921119433 0.95		0
921119493 0.68		0
921119553 2.20		0
921119613 0.75		0
921119673 1.27		0
921119733 0.68		0
921119793 2.03		0
921119853 0.60		0
921119913 0.52		0
921119973 0.62		0
921120033 2.27		0
921120093 0.60		0
921120153 0.60		0
921120213 6.67		0
921120273 0.45		0
921120333 0.57		0
921120393 1.35		0
921120453 0.77		0
921120513 0.52		0
921120573 4.73		0
921120633 0.42		0
921120693 1.22		0
921120753 2.13		0
921120813 0.85		0
921120873 0.65		0
921120933 0.43		0
921120993 0.45		0
921121053 0.45		0
921121113 0.58		0
921121173 0.75		0
921121233 0.53		0
921121293 0.48		0
921121353 1.02		0
921121413 0.45		0
921121473 0.57		0
921121533 0.53		0
921121593 0.87		0
921121653 0.47		0
921121713 0.52		0
921121773 0.58		0
921121833 0.63		0
921121893 0.52		0
921121953 0.42		0
921122013 0.52		0
921122073 0.42		0
921122133 0.47		0
921122193 0.60		0
921122253 0.45		0
921122313 0.45		0
921122373 0.53		0
921122433 0.47		0
921122493 0.87		0
921122553 0.48		0
921122613 0.57		0
921122673 0.43		0
921122733 0.58		0
921122793 0.55		0
921122853 0.47		0
921122913 0.53		0
921122973 0.62		0
921123033 0.60		0
921123093 0.62		0
921123153 0.53		0
921123213 0.40		0
921123273 1.17		0
921123333 0.58		0
921123393 2.03		0
921123453 1.02		0
921123513 0.55		0
921123573 0.55		0
921123633 0.52		0
921123693 0.50		0
921123753 0.50		0
921123813 0.45		0
921123873 0.50		0
921123933 0.67		0
921123993 6.70		0
921124053 0.85		0
921124113 0.57		0
921124173 4.32		0
921124233 0.45		0
921124293 1.13		0
921124353 0.65		0
921124413 0.63		0
921124473 0.52		0
921124533 0.47		0
921124593 0.77		0
921124653 0.78		0
921124713 0.65		0
921124773 1.15		0
921124833 0.93		0
921124893 0.75		0
921124953 0.82		0
921125013 0.62		0
921125073 0.62		0
921125133 0.53		0
921125193 0.98		0
921125253 0.52		0
921125313 0.45		0
921125373 0.58		0
921125433 0.45		0
921125493 0.57		0
921125553 0.53		0
921125613 0.57		0
921125673 0.65		0
921125733 0.53		0
921125793 0.42		0
921125853 0.50		0
921125913 0.67		0
921125973 0.53		0
921126033 0.52		0
921126093 0.90		0
921126153 0.52		1
921126213 0.53		0
921126273 0.52		0
921126333 0.78		0
921126393 0.42		0
921126453 0.50		0
921126513 0.45		0
921126573 0.63		0
921126633 0.48		0
921126693 0.65		0
921126753 0.43		0
921126813 0.43		0
921126873 0.92		0
921126933 0.58		0
921126993 1.93		0
921127053 0.48		0
921127113 0.45		0
921127173 0.55		0
921127233 0.52		0
921127293 0.48		0
921127353 0.53		0
921127413 0.47		0
921127473 0.55		0
921127533 0.55		0
921127593 0.50		0
921127653 0.48		0
921127713 0.68		0
921127773 4.43		0
921127833 0.48		0
921127893 1.28		0
921127953 0.53		0
921128013 0.47		0
921128073 0.52		0
921128133 0.63		1
921128193 0.48		0
921128253 0.58		0
921128313 0.60		0
921128373 0.58		0
921128433 1.47		0
921128493 0.57		0
921128553 0.48		0
921128613 0.57		0
921128673 0.42		0
921128733 0.48		0
921128793 0.85		0
921128853 25.37		0
921128913 0.48		0
921128973 0.70		0
921129033 0.60		0
921129093 0.58		0
921129153 0.45		0
921129213 0.52		0
921129273 0.42		0
921129333 0.63		0
921129393 0.47		0
921129453 0.55		0
921129513 0.38		0
921129573 0.52		0
921129633 0.50		0
921129693 3.73		0
921129753 0.42		0
921129813 0.57		0
921129873 0.43		0
921129933 0.52		0
921129993 0.45		0
921130053 0.50		0
921130113 0.52		0
921130173 0.70		0
921130233 0.57		0
921130293 0.50		0
921130353 0.50		0
921130413 0.53		0
921130473 1.47		0
921130533 0.83		0
921130593 2.18		0
921130653 0.52		0
921130713 0.57		0
921130773 0.67		0
921130833 0.48		0
921130893 0.57		0
921130953 0.43		0
921131013 0.40		0
921131073 0.48		0
921131133 0.47		0
921131193 0.65		0
921131253 0.93		0
921131313 0.53		0
921131373 4.30		0
921131433 4.43		0
921131493 4.75		0
921131553 0.48		0
921131613 0.53		0
921131673 0.58		0
921131733 0.43		0
921131793 1.55		0
921131853 0.40		0
921131913 0.52		0
921131973 0.70		0
921132033 0.67		0
921132093 0.58		0
921132153 0.43		0
921132213 0.50		0
921132273 0.45		0
921132333 0.63		0
921132393 0.87		0
921132453 1.15		0
921132513 0.45		0
921132573 0.48		0
921132633 0.45		0
921132693 0.47		0
921132753 0.53		0
921132813 0.48		0
921132873 0.42		0
921132933 0.50		0
921132993 0.47		0
921133053 0.60		0
921133113 0.52		0
921133173 0.57		0
921133233 0.38		0
921133293 0.80		0
921133353 0.42		0
921133413 0.50		0
921133473 0.60		0
921133533 0.53		0
921133593 0.35		0
921133653 0.57		0
921133713 0.42		0
921133773 0.53		0
921133833 0.62		0
921133893 0.48		0
921133953 0.43		0
921134013 0.45		0
921134073 3.75		0
921134133 0.50		0
921134193 1.93		0
921134253 0.45		0
921134313 0.48		0
921134373 8.13		0
921134433 3.23		0
921134493 0.57		0
921134553 3.82		0
921134613 5.88		0
921134673 3.52		0
921134733 4.10		0
921134793 0.55		0
921134853 0.48		0
921134913 0.45		0
921134973 4.43		0
921135033 0.38		0
921135093 1.20		0
921135153 0.38		0
921135213 0.53		0
921135273 0.47		0
921135333 0.60		0
921135393 0.38		0
921135453 0.48		0
921135513 0.35		0
921135573 0.60		0
921135633 1.68		0
921135693 5.27		0
921135753 0.50		0
921135813 0.45		0
921135873 0.35		0
921135933 0.57		0
921135993 0.90		0
921136053 0.55		0
921136113 0.48		0
921136173 0.53		0
921136233 0.35		0
921136293 0.50		0
921136353 0.45		0
921136413 0.58		0
921136473 0.40		0
921136533 0.47		0
921136593 0.45		0
921136653 0.55		0
921136713 0.55		0
921136773 0.63		0
921136833 0.38		0
921136893 0.97		0
921136953 0.40		0
921137013 0.57		0
921137073 0.45		0
921137133 0.55		0
921137193 0.45		0
921137253 0.48		0
921137313 0.45		0
921137373 0.57		0
921137433 0.42		0
921137493 0.63		0
921137553 0.47		0
921137613 0.47		0
921137673 0.92		0
921137733 0.48		0
921137793 1.80		0
921137853 0.78		0
921137913 0.52		0
921137973 0.52		0
921138033 0.53		0
921138093 0.47		0
921138153 0.47		0
921138213 0.47		0
921138273 0.48		0
921138333 0.57		0
921138393 0.43		0
921138453 0.52		0
921138513 0.48		0
921138573 4.23		0
921138633 0.52		0
921138693 1.20		0
921138753 0.37		0
921138813 0.57		0
921138873 0.43		0
921138933 0.43		0
921138993 0.55		0
921139053 0.50		0
921139113 0.48		0
921139173 0.63		0
921139233 0.45		0
921139293 0.55		0
921139353 0.43		0
921139413 0.50		0
921139473 0.42		0
921139533 0.52		0
921139593 0.88		0
921139653 0.50		0
921139713 0.52		0
921139773 0.48		0
921139833 0.45		0
921139893 0.57		0
921139953 0.43		0
921140013 0.55		0
921140073 0.45		0
921140133 0.50		0
921140193 0.47		0
921140253 0.52		0
921140313 0.57		0
921140373 0.43		0
921140433 0.52		0
921140493 0.80		0
921140553 0.48		0
921140613 0.53		0
921140673 0.40		0
921140733 0.53		0
921140793 0.42		0
921140853 0.57		0
921140913 0.48		0
921140973 0.60		0
921141033 0.48		0
921141093 0.50		0
921141153 0.43		0
921141213 0.53		0
921141273 0.97		0
921141333 0.57		0
921141393 2.07		0
921141453 0.52		0
921141513 0.45		0
921141573 0.45		0
921141633 0.45		0
921141693 0.48		0
921141753 0.52		0
921141813 0.53		0
921141873 0.45		0
921141933 0.53		0
921141993 0.45		0
921142053 0.57		0
921142113 0.55		0
921142173 4.27		0
921142233 0.43		0
921142293 1.13		0
921142353 0.47		0
921142413 0.47		0
921142473 0.53		0
921142533 0.47		0
921142593 0.40		0
921142653 0.43		0
921142713 0.52		0
921142773 0.58		0
921142833 0.55		0
921142893 0.55		0
921142953 0.40		0
921143013 0.47		0
921143073 0.42		0
921143133 0.50		0
921143193 0.95		0
921143253 0.45		0
921143313 0.53		0
921143373 0.55		0
921143433 0.38		0
921143493 0.57		0
921143553 0.62		0
921143613 0.52		0
921143673 0.55		0
921143733 0.47		0
921143793 0.43		0
921143853 0.62		0
921143913 0.45		0
921143973 0.50		0
921144033 0.42		0
921144093 0.87		0
921144153 0.35		0
921144213 0.60		0
921144273 0.47		0
921144333 0.52		0
921144393 0.48		0
921144453 0.43		0
921144513 0.52		0
921144573 0.57		0
921144633 0.45		0
921144693 0.57		0
921144753 0.43		0
921144813 0.52		0
921144873 0.97		0
921144933 0.53		0
921144993 1.80		0
921145053 0.55		0
921145113 0.98		0
921145173 0.45		0
921145233 0.52		0
921145293 0.50		0
921145353 0.42		0
921145413 0.47		0
921145473 0.52		0
921145533 0.50		0
921145593 0.55		0
921145653 0.48		0
921145713 0.48		0
921145773 4.40		0
921145833 0.43		0
921145893 1.30		0
921145953 0.35		0
921146013 0.57		0
921146073 0.43		0
921146133 0.48		0
921146193 0.45		0
921146253 0.50		0
921146313 0.47		0
921146373 0.50		0
921146433 0.47		0
921146493 0.58		0
921146553 0.48		0
921146613 0.57		0
921146673 0.38		0
921146733 0.53		0
921146793 0.88		0
921146853 0.53		0
921146913 0.45		0
921146973 0.52		0
921147033 0.42		0
921147093 0.47		0
921147153 0.57		0
921147213 0.48		0
921147273 0.43		0
921147333 0.55		0
921147393 0.45		0
921147453 0.50		0
921147513 0.58		0
921147573 0.53		0
921147633 0.35		0
921147693 0.93		0
921147753 0.38		0
921147813 0.57		0
921147873 0.43		0
921147933 0.57		0
921147993 0.35		0
921148053 0.50		0
921148113 0.58		0
921148173 0.53		0
921148233 0.55		0
921148293 0.50		0
921148353 0.47		0
921148413 0.47		0
921148473 1.27		0
921148533 0.50		0
921148593 1.90		0
921148653 0.48		0
921148713 0.48		0
921148773 0.53		0
921148833 0.52		0
921148893 0.47		0
921148953 0.42		0
921149013 0.50		0
921149073 0.42		0
921149133 1.08		0
921149193 0.50		0
921149253 0.48		0
921149313 0.52		0
921149373 4.32		0
921149433 0.45		0
921149493 1.25		0
921149553 0.52		0
921149613 0.50		0
921149673 0.43		0
921149733 0.50		0
921149793 0.40		0
921149853 0.53		0
921149913 0.48		0
921149973 0.50		0
921157237 0.97		0
921157297 16.52		0
921157357 32.18		0
921157417 7.67		1
921157477 2.43		0
921157537 7.08		0
921157597 26.38		0
921157657 11.92		0
921157717 40.87		0
921157777 16.82		0
921157837 12.68		0
921157897 14.82		0
921157957 38.32		0
921158017 9.47		0
921158077 42.58		0
921158137 12.73		0
921158197 6.75		0
921158257 28.42		0
921158317 23.38		0
921158377 7.12		0
921158437 7.20		0
921158497 31.98		0
921158557 21.97		0
921158617 38.28		0
921158677 19.97		0
921158737 30.93		0
921158797 22.58		0
921158857 17.03		0
921158917 30.70		0
921158977 20.97		0
921159037 26.77		0
921159097 31.18		0
921159157 20.67		0
921159217 15.93		0
921159277 20.62		0
921159337 21.62		0
921159397 10.68		0
921159457 30.85		0
921159517 23.32		0
921159577 12.13		0
921159637 28.80		0
921159697 24.47		0
921159757 31.95		0
921159817 45.73		0
921159877 35.92		0
921159937 11.38		0
921159997 36.25		0
921160057 15.38		0
921160117 33.48		0
921160177 20.62		0
921160237 14.80		0
921160297 21.27		0
921160357 29.03		0
921160417 20.77		0
921160477 3.88		0
921160537 15.68		0
921160597 24.77		0
921160657 16.95		0
921160717 9.23		0
921160777 47.72		0
921160837 29.78		0
921160897 13.37		0
921160957 17.07		0
921161017 31.82		0
921161077 31.53		0
921161137 29.25		0
921161197 17.78		0
921161257 28.05		0
921161317 27.98		0
921161377 40.57		0
921161437 29.38		0
921161497 23.22		0
921161557 20.35		0
921161617 31.32		0
921161677 28.78		0
921161737 34.95		0
921161797 32.53		0
921161857 23.17		0
921161917 51.60		0
921161977 35.17		0
921162037 14.73		0
921162097 18.77		0
921162157 40.03		0
921162217 21.72		0
921162277 39.48		0
921162337 19.57		0
921162397 50.55		0
921162457 39.17		0
921162517 25.65		0
921162577 28.20		0
921162637 27.30		0
921162697 34.90		0
921162757 40.85		1
921162817 393.45		0
921162877 61.15		0
921162937 32.28		0
921162997 38.88		0
921163057 35.17		0
921163117 34.17		0
921163177 19.67		0
921163237 11.72		0
921163297 14.62		0
921163357 33.70		0
921163417 22.58		0
921163477 23.70		0
921163537 60.15		0
921163597 51.28		0
921163657 21.17		0
921163717 14.17		0
921163777 15.10		0
921163837 39.65		0
921163897 30.82		0
921163957 38.07		0
921164017 18.85		0
921164077 37.65		0
921164137 17.15		0
921164197 23.40		0
921164257 29.10		0
921164317 35.85		0
921164377 28.78		0
921164437 14.73		0
921164497 38.75		0
921164557 37.62		0
921164617 39.95		0
921164677 43.33		0
921164737 43.98		0
921164797 46.20		0
921164857 36.02		0
921164917 57.55		0
921164977 56.03		0
921165037 46.25		0
921165097 68.97		0
921165157 28.10		0
921165217 41.73		0
921165277 37.93		0
921165337 39.57		0
921165397 37.40		0
921165457 35.83		0
921165517 36.28		0
921165577 47.83		0
921165637 29.75		0
921165697 27.37		0
921165757 47.87		0
921165817 54.37		0
921165877 34.57		0
921165937 40.65		0
921165997 29.63		0
921166057 29.58		0
921166117 49.52		0
921166177 50.42		0
921166237 36.97		0
921166297 63.97		0
921166357 52.87		0
921166417 67.88		0
921166477 84.92		0
921166537 39.12		0
921166597 43.87		0
921166657 47.13		0
921166717 50.93		0
921166777 40.43		0
921166837 40.77		0
921166897 38.33		0
921166957 35.52		0
921167017 30.92		0
921167077 52.33		0
921167137 41.08		0
921167197 35.77		0
921167257 31.38		0
921167317 19.72		0
921167377 47.78		1
921167437 21.70		0
921167497 49.12		0
921167557 62.20		0
921167617 47.02		0
921167677 47.90		0
921167737 66.83		0
921167797 59.65		0
921167857 156.10		0
921167917 59.05		0
921167977 26.75		0
921168037 73.40		0
921168097 48.12		0
921168157 57.03		0
921168217 33.85		1
921168277 126.85		0
921168337 165.63		0
921168397 146.90		0
921168457 90.85		0
921168517 42.53		0
921168577 65.70		0
921168637 32.82		0
921168697 50.63		0
921168757 42.93		0
921168817 64.95		0
921168877 34.77		0
921168937 38.67		0
921168997 63.92		0
921169057 49.02		0
921169117 39.47		0
921169177 33.17		0
921169237 37.40		0
921169297 30.33		0
921169357 27.87		0
921169417 30.83		0
921169477 45.47		0
921169537 23.62		0
921169597 36.00		0
921169657 33.78		0
921169717 29.58		0
921169777 50.18		0
921169837 32.52		0
921169897 32.03		0
921169957 24.67		0
921170017 41.97		0
921170077 54.92		0
921170137 38.20		0
921170197 65.35		0
921170257 86.82		0
921170317 57.03		0
921170377 29.10		0
921170437 42.35		0
921170497 51.77		0
921170557 64.17		0
921170617 47.60		0
921170677 44.32		0
921170737 26.35		0
921170797 45.68		0
921170857 44.13		0
921170917 60.87		0
921170977 49.37		0
921171037 47.28		0
921171097 37.77		0
921171157 48.03		0
921171217 58.47		0
921171277 38.95		0
921171337 47.93		0
921171397 51.12		0
921171457 45.20		0
921171517 53.38		0
921171577 32.17		0
921171637 32.63		0
921171697 28.43		0
921171757 39.03		0
921171817 31.92		0
921171877 36.67		0
921171937 45.00		0
921171997 44.13		0
921172057 44.00		0
921172117 33.43		0
921172177 33.07		0
921172237 49.38		0
921172297 28.55		0
921172357 37.80		0
921172417 37.47		0
921172477 27.30		0
921172537 43.53		0
921172597 47.50		0
921172657 50.48		0
921172717 28.73		0
921172777 43.23		0
921172837 46.28		0
921172897 34.30		0
921172957 35.70		0
921173017 64.30		0
921173077 43.08		0
921173137 59.95		0
921173197 27.93		0
921173257 62.37		0
921173317 62.43		0
921173377 33.88		0
921173437 54.20		0
921173497 53.63		0
921173557 36.68		0
921173617 30.85		0
921173677 57.48		0
921173737 10.63		0
921173797 59.55		0
921173857 25.97		0
921173917 28.93		0
921173977 24.03		0
921174037 35.78		0
921174097 27.05		0
921174157 22.02		0
921174217 57.93		0
921174277 30.30		0
921174337 18.32		0
921174397 45.15		0
921174457 33.73		0
921174517 13.82		0
921174577 31.17		0
921174637 43.68		0
921174697 37.27		0
921174757 27.83		0
921174817 40.13		0
921174877 26.20		0
921174937 26.70		0
921174997 23.85		1
921175057 46.27		0
921175117 77.95		0
921175177 61.93		0
921175237 41.98		0
921175297 43.63		0
921175357 29.07		0
921175417 32.50		0
921175477 76.93		0
921175537 51.63		0
921175597 56.97		0
921175657 43.68		0
921175717 30.57		0
921175777 60.88		0
921175837 40.60		0
921175897 32.77		0
921175957 58.05		0
921176017 38.50		0
921176077 47.82		0
921176137 33.18		0
921176197 24.90		0
921176257 19.78		0
921176317 40.20		0
921176377 39.50		0
921176437 41.80		0
921176497 49.88		0
921176557 38.95		0
921176617 30.68		0
921176677 58.07		0
921176737 57.37		0
921176797 22.65		0
921176857 22.97		0
921176917 33.67		0
921176977 42.77		0
921177037 35.97		0
921177097 33.98		0
921177157 48.55		0
921177217 54.47		0
921177277 66.52		0
921177337 77.45		0
921177397 68.70		0
921177457 42.02		0
921177517 50.55		0
921177577 63.48		0
921177637 23.65		0
921177697 36.30		0
921177757 47.90		0
921177817 39.90		0
921177877 35.25		0
921177937 33.40		0
921177997 58.58		0
921178057 50.07		0
921178117 41.98		0
921178177 38.33		0
921178237 28.27		0
921178297 38.03		0
921178357 46.68		0
921178417 31.17		0
921178477 39.20		0
921178537 33.18		0
921178597 50.02		0
921178657 34.68		0
921178717 41.53		0
921178777 77.13		0
921178837 62.17		0
921178897 61.45		0
921178957 65.53		0
921179017 44.37		0
921179077 51.93		0
921179137 49.12		0
921179197 75.67		0
921179257 62.78		0
921179317 40.43		0
921179377 45.75		0
921179437 41.18		0
921179497 43.12		0
921179557 73.10		0
921179617 70.65		0
921179677 32.98		0
921179737 44.53		0
921179797 76.10		0
921179857 59.38		0
921179917 57.82		0
921179977 54.17		0
921180037 34.03		0
921180097 70.18		0
921180157 28.22		0
921180217 47.17		0
921180277 45.33		1
921180337 60.20		0
921180397 27.88		0
921180457 56.07		0
921180517 53.38		0
921180577 46.58		0
921180637 40.50		0
921180697 36.73		0
921180757 38.63		0
921180817 22.92		0
921180877 32.83		0
921180937 41.95		0
921180997 47.82		0
921181057 37.22		0
921181117 32.35		0
921181177 20.82		0
921181237 40.20		0
921181297 49.75		0
921181357 61.40		0
921181417 30.83		0
921181477 27.00		0
921181537 64.35		0
921181597 45.82		0
921181657 34.72		0
921181717 15.88		0
