timestamp	packets/s	real-label	predict_p/s	predict-label
921009872	46.32	0	45.62	0
921009932	26.75	0	42.66	0
921009992	42.7	0	42.66	0
921010052	23.28	0	38.67	0
921010112	31.32	0	36.2	0
921010172	38.85	0	35.47	0
921010232	58.77	0	39.04	1
921010292	56.77	0	42.36	1
921010352	30.23	0	40.73	0
921010412	41.42	0	41.14	0
921010472	60.17	0	44.87	1
921010532	69.93	0	50.13	1
921010592	46.58	0	50.35	0
921010652	77.42	0	56.11	1
921010712	33.47	0	52.9	0
921010772	77.6	0	57.67	1
921010832	40.12	0	54.92	0
921010892	37.13	0	51.97	0
921010952	51.37	0	51.96	0
921011012	40.03	0	49.51	0
921011072	57.72	0	50.3	1
921011132	25.35	0	45.24	0
921011192	36.47	0	43.02	0
921011252	26.63	0	39.2	0
921011312	66.85	0	43.61	1
921011372	29.9	0	40.7	0
921011432	50.3	0	42.36	1
921011492	47.82	0	43.38	1
921011552	41.52	0	43.07	0
921011612	21.08	0	39.22	0
921011672	41.52	0	39.43	0
921011732	37.55	0	39.21	0
921011792	39.4	0	39.11	0
921011852	48.82	0	40.67	1
921011912	76.83	0	46.91	1
921011972	67.6	0	51.3	1
921012032	62.83	0	54.13	1
921012092	69.32	0	57.92	1
921012152	93.07	0	65.63	1
921012212	24.88	0	60.01	0
921012272	44.62	0	57.91	0
921012332	51.38	0	56.98	0
921012392	45.47	0	54.72	0
921012452	60.55	0	55.1	0
921012512	65.78	0	56.21	1
921012572	41.72	0	53.15	0
921012632	52.03	0	52.44	0
921012692	77.48	0	56.55	1
921012752	69.17	0	59.0	1
921012812	72.65	0	62.51	1
921012872	55.1	0	61.97	0
921012932	85.27	0	66.72	1
921012992	77.73	0	69.49	1
921013052	55.6	0	67.64	0
921013112	68.9	0	68.31	0
921013172	46.88	0	64.91	0
921013232	90.65	0	69.38	1
921013292	77.7	0	70.79	0
921013352	90.63	0	74.54	1
921013412	84.72	0	76.84	1
921013472	70.23	0	76.28	0
921013532	81.72	0	77.53	0
921013592	101.45	0	82.43	1
921013652	75.55	0	82.2	0
921013712	77.5	0	81.95	0
921013772	92.15	0	84.22	0
921013832	56.43	1	79.16	0
921013892	52.73	0	74.06	0
921013952	92.25	0	76.59	1
921014012	73.02	0	75.6	0
921014072	72.68	0	74.76	0
921014132	49.2	0	69.6	0
921014192	41.72	0	63.68	0
921014252	50.5	0	60.44	0
921014312	39.42	0	55.64	0
921014372	48.1	0	53.11	0
921014432	47.37	0	51.25	0
921014492	43.75	0	48.9	0
921014552	46.28	0	47.17	0
921014612	54.6	0	47.78	1
921014672	43.57	0	46.73	0
921014732	49.87	0	47.35	0
921014792	69.02	0	51.44	1
921014852	34.65	0	48.79	0
921014912	58.15	0	50.7	1
921014972	82.17	0	56.63	1
921015032	76.18	0	60.85	1
921015092	67.05	0	62.89	0
921015152	63.9	0	63.94	0
921015212	72.85	0	66.29	0
921015272	32.48	0	60.97	0
921015332	37.25	0	56.72	0
921015392	19.43	0	49.46	0
921015452	58.3	0	50.16	1
921015512	48.65	0	48.69	0
921015572	85.52	0	54.09	1
921015632	21.68	0	47.82	0
921015692	40.23	0	45.91	0
921015752	37.3	0	43.96	0
921015812	46.12	0	44.1	0
921015872	35.83	0	42.85	0
921015932	41.83	0	42.63	0
921015992	35.6	0	41.2	0
921016052	20.8	0	36.78	0
921016112	32.4	0	35.15	0
921016172	45.4	0	36.18	1
921016232	41.57	0	37.24	1
921016292	60.42	0	41.37	1
921016352	46.97	0	42.69	1
921016412	36.05	0	41.84	0
921016472	33.1	0	40.65	0
921016532	26.32	0	38.27	0
921016592	48.55	0	40.21	1
921016652	41.78	0	40.69	0
921016712	54.33	0	43.06	1
921016772	34.68	0	41.47	0
921016832	33.53	0	39.86	0
921016892	44.2	0	40.34	0
921016952	31.85	0	38.87	0
921017012	62.0	0	43.15	1
921017072	44.65	0	43.81	0
921017132	40.45	0	43.49	0
921017192	38.1	0	42.49	0
921017252	25.28	0	39.35	0
921017312	43.18	0	39.76	0
921017372	32.32	0	38.4	0
921017432	52.02	0	40.67	1
921017492	54.8	0	43.11	1
921017552	50.63	0	44.59	1
921017612	36.13	0	43.1	0
921017672	50.92	0	44.76	1
921017732	34.45	0	43.32	0
921017792	27.18	0	40.67	0
921017852	57.52	0	43.72	1
921017912	24.38	0	40.17	0
921017972	39.1	0	39.64	0
921018032	17.05	0	34.97	0
921018092	37.95	0	34.74	0
921018152	23.7	0	32.23	0
921018212	23.75	0	30.21	0
921018272	40.97	0	31.55	1
921018332	35.25	0	32.03	1
921018392	47.03	0	34.64	1
921018452	25.8	0	33.03	0
921018512	20.73	0	31.07	0
921018572	52.33	0	34.93	1
921018632	15.97	0	31.93	0
921018692	28.85	0	31.29	0
921018752	26.97	0	30.48	0
921018812	11.67	0	26.83	0
921018872	18.55	0	24.64	0
921018932	22.2	0	23.53	0
921018992	34.12	0	24.82	1
921019052	21.08	0	23.98	0
921019112	28.3	0	24.54	1
921019172	28.08	0	24.91	1
921019232	18.52	0	23.99	0
921019292	19.35	0	23.18	0
921019352	19.83	0	22.62	0
921019412	15.63	0	21.43	0
921019472	22.63	0	21.44	0
921019532	26.53	0	22.09	1
921019592	22.32	0	21.89	0
921019652	30.02	0	23.31	1
921019712	47.12	0	27.67	1
921019772	13.02	0	25.5	0
921019832	42.55	0	28.96	1
921019892	20.45	0	27.97	0
921019952	24.4	0	27.68	0
921020012	36.45	0	29.49	1
921020072	48.23	0	33.07	1
921020132	30.03	0	32.87	0
921020192	34.72	0	33.47	0
921020252	24.9	0	32.05	0
921020312	18.27	0	29.52	0
921020372	24.18	0	28.59	0
921020432	27.62	0	28.08	0
921020492	13.88	0	25.34	0
921020552	34.32	0	26.44	1
921020612	13.97	0	23.66	0
921020672	26.05	0	23.49	1
921020732	18.85	1	22.41	0
921020792	36.78	0	24.79	1
921020852	11.78	0	22.59	0
921020912	13.47	0	20.93	0
921020972	18.95	0	20.36	0
921021032	18.47	0	19.8	0
921021092	33.17	0	22.08	1
921021152	14.67	0	20.64	0
921021212	18.12	0	20.18	0
921021272	11.28	0	18.41	0
921021332	11.32	0	16.91	0
921021392	17.75	0	16.72	0
921021452	9.23	0	15.33	0
921021512	32.0	0	18.12	1
921021572	45.52	0	23.03	1
921021632	11.4	0	21.26	0
921021692	12.88	0	19.89	0
921021752	11.87	0	18.7	0
921021812	32.67	0	21.34	1
921021872	5.37	0	18.75	0
921021932	8.55	0	16.85	0
921021992	7.18	0	14.75	0
921022052	9.78	0	13.32	0
921022112	12.6	0	12.39	0
921022172	28.17	0	14.64	1
921022232	6.67	0	13.3	0
921022292	21.52	0	14.74	1
921022352	14.92	0	14.83	0
921022412	14.02	0	14.7	0
921022472	7.78	0	13.77	0
921022532	23.57	0	15.67	1
921022592	13.37	0	15.45	0
921022652	16.17	0	15.61	0
921022712	23.53	0	17.01	1
921022772	9.15	0	15.58	0
921022832	9.08	0	14.49	0
921022892	31.58	0	17.45	1
921022952	3.52	0	15.13	0
921023012	14.02	0	14.92	0
921023072	5.28	0	13.12	0
921023132	10.13	0	12.24	0
921023192	9.57	0	11.51	0
921023252	3.45	0	9.74	0
921023312	5.95	0	8.65	0
921023372	5.82	0	7.86	0
921023432	9.32	0	7.77	1
921023492	4.48	0	6.79	0
921023552	8.72	0	7.07	1
921023612	6.28	0	6.82	0
921023672	1.87	0	5.91	0
921023732	0.82	0	4.86	0
921023792	1.05	0	4.03	0
921023852	12.57	0	5.45	1
921023912	2.58	0	4.88	0
921023972	2.28	0	4.32	0
921024032	5.12	0	4.35	1
921024092	3.28	0	4.11	0
921024152	0.88	0	3.46	0
921024212	4.55	0	3.62	1
921024272	2.27	0	3.39	0
921024332	6.35	0	3.91	1
921024392	10.4	0	5.05	1
921024452	22.67	0	8.26	1
921024512	7.85	0	8.59	0
921024572	7.28	0	8.72	0
921024632	14.88	0	10.14	1
921024692	4.63	0	9.52	0
921024752	7.92	0	9.47	0
921024812	1.93	0	8.21	0
921024872	6.9	0	7.9	0
921024932	10.8	0	8.21	1
921024992	0.48	0	6.57	0
921025052	4.25	0	5.79	0
921025112	11.95	0	6.74	1
921025172	9.35	0	7.15	1
921025232	7.1	0	7.11	0
921025292	2.15	0	6.32	0
921025352	10.47	0	7.08	1
921025412	1.58	0	6.18	0
921025472	3.7	0	5.67	0
921025532	13.68	0	7.03	1
921025592	6.57	0	7.05	0
921025652	9.87	0	7.56	1
921025712	9.13	0	7.83	1
921025772	7.6	0	7.87	0
921025832	9.92	0	8.37	1
921025892	1.55	0	7.29	0
921025952	9.5	0	7.67	1
921026012	11.48	0	8.43	1
921026072	7.23	0	8.24	0
921026132	1.22	0	6.88	0
921026192	5.05	0	6.46	0
921026252	7.28	0	6.46	1
921026312	14.2	0	7.77	1
921026372	8.37	0	7.93	0
921026432	9.05	0	8.19	1
921026492	27.63	0	11.86	1
921026552	17.83	0	13.26	1
921026612	24.58	0	15.74	1
921026672	14.88	0	16.22	0
921026732	13.27	0	16.27	0
921026792	6.63	0	14.89	0
921026852	7.62	0	13.66	0
921026912	6.57	0	12.24	0
921026972	24.07	0	14.13	1
921027032	27.95	0	16.45	1
921027092	18.35	0	16.68	1
921027152	9.07	0	15.38	0
921027212	13.3	0	15.02	0
921027272	5.8	0	13.5	0
921027332	13.6	0	13.56	0
921027392	22.25	0	15.19	1
921027452	13.98	0	15.03	0
921027512	3.12	0	12.78	0
921027572	5.65	0	11.05	0
921027632	6.85	0	9.88	0
921027692	2.37	0	8.27	0
921027752	7.72	0	7.93	0
921027812	16.8	0	9.26	1
921027872	3.68	0	8.15	0
921027932	2.77	0	6.91	0
921027992	18.28	0	8.68	1
921028052	33.65	0	13.32	1
921028112	9.47	0	13.21	0
921028172	3.68	0	11.93	0
921028232	9.37	0	11.72	0
921028292	0.87	0	9.92	0
921028352	1.23	0	8.21	0
921028412	1.77	0	6.72	0
921028472	0.58	0	5.28	0
921028532	4.35	0	4.59	0
921028592	0.48	0	3.16	0
921028652	4.13	0	2.72	1
921028712	0.47	0	2.15	0
921028772	0.67	0	1.79	0
921028832	13.0	0	3.71	1
921028892	4.73	0	4.07	1
921028952	2.65	0	3.98	0
921029012	7.28	0	4.71	1
921029072	4.0	0	4.74	0
921029132	8.45	0	5.52	1
921029192	0.43	0	4.76	0
921029252	2.2	0	4.33	0
921029312	6.28	0	4.67	1
921029372	4.13	0	4.52	0
921029432	1.55	0	3.84	0
921029492	2.67	0	3.56	0
921029552	1.95	0	3.2	0
921029612	6.62	0	3.69	1
921029672	0.85	0	3.15	0
921029732	4.77	0	3.38	1
921029792	4.65	0	3.65	1
921029852	6.88	0	4.26	1
921029912	9.12	0	5.18	1
921029972	3.12	0	4.96	0
921030032	10.13	0	6.04	1
921030092	10.23	0	6.97	1
921030152	22.85	0	10.07	1
921030212	11.03	0	10.63	0
921030272	8.25	0	10.61	0
921030332	6.5	0	10.14	0
921030392	2.38	0	8.89	0
921030452	2.07	0	7.62	0
921030512	6.63	0	7.27	0
921030572	15.68	0	8.6	1
921030632	5.13	0	7.8	0
921030692	3.32	0	6.75	0
921030752	9.98	0	7.04	1
921030812	3.9	0	6.46	0
921030872	8.53	0	6.85	1
921030932	3.48	0	6.32	0
921030992	2.75	0	5.7	0
921031052	0.8	0	4.73	0
921031112	2.02	0	4.0	0
921031172	1.62	0	3.29	0
921031232	1.02	0	2.72	0
921031292	0.78	0	2.18	0
921031352	0.93	0	1.72	0
921031412	6.32	0	2.39	1
921031472	1.83	0	2.21	0
921031532	1.97	0	2.18	0
921031592	3.25	0	2.41	1
921031652	0.42	0	2.11	0
921031712	4.4	0	2.54	1
921031772	1.22	0	2.36	0
921031832	0.92	0	2.12	0
921031892	2.98	0	2.26	1
921031952	2.4	0	2.26	0
921032012	0.48	0	1.88	0
921032072	1.43	0	1.78	0
921032132	7.25	0	2.74	1
921032192	2.07	0	2.67	0
921032252	4.45	0	3.05	1
921032312	2.6	0	3.02	0
921032372	2.3	0	2.97	0
921032432	5.48	0	3.47	1
921032492	4.17	0	3.66	1
921032552	6.73	0	4.29	1
921032612	4.15	0	4.37	0
921032672	0.52	0	3.73	0
921032732	6.08	0	4.11	1
921032792	1.93	0	3.76	0
921032852	1.52	0	3.34	0
921032912	2.52	0	3.15	0
921032972	0.57	0	2.61	0
921033032	3.97	0	2.72	1
921033092	4.35	0	2.93	1
921033152	2.13	0	2.73	0
921033212	6.48	0	3.4	1
921033272	3.67	0	3.52	0
921033332	1.05	0	3.11	0
921033392	5.18	0	3.54	1
921033452	0.57	0	3.07	0
921033512	2.47	0	2.97	0
921033572	4.15	0	3.17	1
921033632	0.48	0	2.64	0
921033692	4.02	0	2.81	1
921033752	4.08	0	3.0	1
921033812	4.23	0	3.19	1
921033872	7.95	0	4.09	1
921033932	3.88	0	4.17	0
921033992	5.87	0	4.57	1
921034052	6.65	0	5.09	1
921034112	6.73	0	5.52	1
921034172	6.05	0	5.75	0
921034232	8.92	0	6.46	1
921034292	6.73	0	6.62	0
921034352	3.38	0	6.13	0
921034412	6.87	0	6.28	0
921034472	2.3	0	5.55	0
921034532	2.35	0	4.93	0
921034592	1.98	0	4.28	0
921034652	3.85	0	4.03	0
921034712	0.47	0	3.23	0
921034772	0.55	0	2.55	0
921034832	0.92	0	2.03	0
921034892	7.82	0	2.92	1
921034952	1.93	0	2.72	0
921035012	5.3	0	3.15	1
921035072	4.73	0	3.51	1
921035132	2.27	0	3.38	0
921035192	6.58	0	4.04	1
921035252	5.5	0	4.41	1
921035312	1.07	0	3.95	0
921035372	3.93	0	4.0	0
921035432	7.58	0	4.65	1
921035492	9.45	0	5.52	1
921035552	1.8	0	4.96	0
921035612	7.55	0	5.46	1
921035672	7.1	0	5.83	1
921035732	4.48	0	5.69	0
921035792	7.87	0	6.12	1
921035852	3.92	0	5.81	0
921035912	0.98	0	4.99	0
921035972	3.2	0	4.58	0
921036032	0.93	0	3.77	0
921036092	7.15	0	4.21	1
921036152	0.68	0	3.51	0
921036212	5.17	0	3.65	1
921036272	3.3	0	3.5	0
921036332	3.07	0	3.37	0
921036392	0.75	0	2.85	0
921036452	1.48	0	2.59	0
921036512	5.15	0	3.04	1
921036572	6.08	0	3.58	1
921036632	0.98	0	3.15	0
921036692	1.05	0	2.72	0
921036752	5.17	0	3.16	1
921036812	1.35	0	2.82	0
921036872	0.47	0	2.39	0
921036932	1.65	0	2.23	0
921036992	4.43	0	2.59	1
921037052	4.6	0	2.92	1
921037112	0.52	0	2.46	0
921037172	2.18	0	2.37	0
921037232	4.0	0	2.69	1
921037292	2.25	0	2.64	0
921037352	2.52	0	2.61	0
921037412	0.48	0	2.27	0
921037472	4.25	0	2.62	1
921037532	5.17	0	3.07	1
921037592	0.87	0	2.68	0
921037652	1.0	0	2.37	0
921037712	2.1	0	2.33	0
921037772	1.27	0	2.11	0
921037832	1.2	0	1.89	0
921037892	3.78	0	2.19	1
921037952	1.98	0	2.14	0
921038012	1.07	0	1.94	0
921038072	1.5	0	1.8	0
921038132	0.43	0	1.51	0
921038192	1.3	0	1.47	0
921038252	0.7	0	1.31	0
921038312	2.13	0	1.42	1
921038372	2.33	0	1.57	1
921038432	0.43	0	1.35	0
921038492	1.35	0	1.31	0
921038552	0.72	0	1.2	0
921038612	3.25	0	1.57	1
921038672	4.07	0	2.06	1
921038732	1.63	0	2.05	0
921038792	5.75	0	2.77	1
921038852	0.77	0	2.5	0
921038912	0.98	0	2.27	0
921038972	1.05	0	2.08	0
921039032	0.43	0	1.79	0
921039092	0.5	0	1.52	0
921039152	4.08	0	1.91	1
921039212	1.1	0	1.7	0
921039272	0.95	0	1.5	0
921039332	4.27	0	1.97	1
921039392	3.23	0	2.19	1
921039452	0.62	0	1.99	0
921039512	4.87	0	2.56	1
921039572	3.9	0	2.89	1
921039632	3.83	0	3.15	1
921039692	6.45	0	3.82	1
921039752	5.57	0	4.23	1
921039812	1.47	0	3.87	0
921039872	0.65	0	3.35	0
921039932	4.32	0	3.5	1
921039992	0.55	0	2.96	0
921040052	1.68	0	2.68	0
921040112	0.6	0	2.19	0
921040172	0.57	0	1.76	0
921040232	1.1	0	1.49	0
921040292	1.08	0	1.27	0
921040352	0.53	0	1.05	0
921040412	0.85	0	0.98	0
921040472	1.83	0	1.09	1
921040532	0.42	0	0.93	0
921040592	1.87	0	1.1	1
921040652	0.97	0	1.09	0
921040712	1.07	0	1.1	0
921040772	0.5	0	1.01	0
921040832	0.52	0	0.92	0
921040892	1.38	0	0.99	1
921040952	0.43	0	0.89	0
921041012	1.4	0	0.96	1
921041072	0.97	0	0.95	0
921041132	1.02	0	0.96	0
921041192	1.28	0	1.01	1
921041252	1.87	0	1.18	1
921041312	1.02	0	1.18	0
921041372	0.33	0	1.05	0
921041432	0.47	0	0.95	0
921041492	2.47	0	1.21	1
921041552	1.47	0	1.27	1
921041612	0.42	0	1.13	0
921041672	0.52	0	1.01	0
921041732	0.38	0	0.89	0
921041792	0.43	0	0.78	0
921041852	1.02	0	0.79	1
921041912	0.53	0	0.73	0
921041972	0.67	0	0.71	0
921042032	1.67	0	0.86	1
921042092	0.5	0	0.78	0
921042152	0.47	0	0.72	0
921042212	6.78	0	1.84	1
921042272	7.25	0	2.92	1
921042332	0.35	0	2.62	0
921042392	1.87	0	2.61	0
921042452	4.28	0	3.0	1
921042512	0.62	0	2.67	0
921042572	1.0	0	2.41	0
921042632	0.67	0	2.08	0
921042692	12.57	0	3.93	1
921042752	13.58	0	5.75	1
921042812	0.48	0	4.95	0
921042872	5.63	0	5.19	0
921042932	8.35	0	5.97	1
921042992	5.03	0	5.99	0
921043052	11.03	0	7.04	1
921043112	1.33	0	6.21	0
921043172	1.22	0	5.35	0
921043232	14.5	0	6.9	1
921043292	7.05	0	6.84	0
921043352	8.4	0	7.13	1
921043412	3.25	0	6.57	0
921043472	6.1	0	6.49	0
921043532	0.78	0	5.42	0
921043592	5.28	0	5.32	0
921043652	1.75	0	4.56	0
921043712	10.85	0	5.63	1
921043772	3.12	0	5.12	0
921043832	8.33	0	5.53	1
921043892	4.98	0	5.43	0
921043952	0.43	0	4.55	0
921044012	7.82	0	5.16	1
921044072	2.03	0	4.63	0
921044132	11.97	0	5.98	1
921044192	4.15	0	5.71	0
921044252	7.7	0	6.1	1
921044312	9.88	0	6.78	1
921044372	4.25	0	6.45	0
921044432	4.27	0	6.11	0
921044492	0.48	0	5.15	0
921044552	10.13	0	6.03	1
921044612	4.05	0	5.63	0
921044672	4.77	0	5.42	0
921044732	5.72	0	5.34	0
921044792	5.12	0	5.27	0
921044852	5.23	0	5.19	0
921044912	12.62	0	6.51	1
921044972	5.82	0	6.54	0
921045032	0.47	0	5.56	0
921045092	2.08	0	4.95	0
921045152	10.32	0	5.81	1
921045212	4.67	0	5.64	0
921045272	4.2	0	5.37	0
921045332	7.75	0	5.75	1
921045392	5.47	0	5.69	0
921045452	3.12	0	5.19	0
921045512	7.93	0	5.6	1
921045572	4.78	0	5.53	0
921045632	6.05	0	5.71	0
921045692	7.03	0	5.96	1
921045752	5.42	0	5.83	0
921045812	4.42	0	5.61	0
921045872	3.62	0	5.25	0
921045932	8.73	0	5.82	1
921045992	6.13	0	5.91	0
921046052	0.42	0	4.94	0
921046112	0.47	0	4.04	0
921046172	0.42	0	3.26	0
921046232	9.12	0	4.14	1
921046292	8.8	0	4.91	1
921046352	0.78	0	4.19	0
921046412	7.47	0	4.76	1
921046472	0.55	0	4.03	0
921046532	0.45	0	3.33	0
921046592	0.45	0	2.78	0
921046652	0.42	0	2.33	0
921046712	0.5	0	1.9	0
921046772	0.48	0	1.46	0
921046832	0.43	0	1.01	0
921046892	6.2	0	1.77	1
921046952	2.38	0	1.88	1
921047012	0.33	0	1.59	0
921047072	1.7	0	1.67	0
921047132	9.22	0	3.11	1
921047192	1.92	0	3.05	0
921047252	0.38	0	2.69	0
921047312	1.7	0	2.58	0
921047372	8.12	0	3.6	1
921047432	1.23	0	3.24	0
921047492	0.87	0	2.79	0
921047552	1.02	0	2.47	0
921047612	3.37	0	2.6	1
921047672	3.15	0	2.64	1
921047732	3.8	0	2.77	1
921047792	1.53	0	2.58	0
921047852	0.42	0	2.2	0
921047912	0.68	0	1.86	0
921047972	5.32	0	2.39	1
921048032	0.43	0	2.08	0
921048092	0.62	0	1.82	0
921048152	0.37	0	1.52	0
921048212	4.03	0	1.89	1
921048272	3.03	0	2.07	1
921048332	0.6	0	1.81	0
921048392	0.45	0	1.58	0
921048452	6.65	0	2.5	1
921048512	7.9	0	3.54	1
921048572	0.68	0	3.13	0
921048632	2.65	0	3.16	0
921048692	2.17	0	3.06	0
921048752	0.45	0	2.62	0
921048812	4.23	0	2.87	1
921048872	0.5	0	2.44	0
921048932	0.38	0	2.03	0
921048992	5.92	0	2.63	1
921049052	0.83	0	2.21	0
921049112	4.35	0	2.54	1
921049172	0.58	0	2.24	0
921049232	0.47	0	1.92	0
921049292	0.5	0	1.65	0
921049352	2.58	0	1.79	1
921049412	13.42	0	3.86	1
921049472	0.62	0	3.44	0
921049532	14.9	0	5.61	1
921049592	12.53	0	7.08	1
921049652	0.38	0	6.23	0
921049712	0.52	0	5.41	0
921049772	8.05	0	6.02	1
921049832	0.43	0	5.12	0
921049892	9.2	0	5.81	1
921049952	0.43	0	4.75	0
921050012	0.38	0	3.72	0
921050072	0.57	0	2.96	0
921050132	0.48	0	2.19	0
921050192	0.48	0	1.68	0
921050252	0.38	0	1.37	0
921050312	0.43	0	1.06	0
921050372	0.38	0	0.75	0
921050432	0.5	0	0.61	0
921050492	1.97	0	0.72	1
921050552	0.55	0	0.71	0
921050612	0.4	0	0.68	0
921050672	0.5	0	0.65	0
921050732	0.42	0	0.62	0
921050792	0.47	0	0.6	0
921050852	0.37	0	0.55	0
921050912	0.52	0	0.54	0
921050972	0.45	0	0.51	0
921051032	0.47	0	0.49	0
921051092	0.47	0	0.46	0
921051152	0.47	0	0.46	0
921051212	0.42	0	0.45	0
921051272	0.55	0	0.47	1
921051332	0.38	0	0.46	0
921051392	1.85	0	0.71	1
921051452	0.38	0	0.67	0
921051512	0.48	0	0.65	0
921051572	0.58	0	0.65	0
921051632	0.47	0	0.62	0
921051692	0.45	0	0.6	0
921051752	0.45	0	0.57	0
921051812	0.45	0	0.54	0
921051872	0.53	0	0.53	0
921051932	0.35	0	0.48	0
921051992	0.42	0	0.45	0
921052052	0.37	0	0.43	0
921052112	1.05	0	0.54	1
921052172	0.42	0	0.52	0
921052232	0.47	0	0.52	0
921052292	2.47	0	0.88	1
921052352	0.47	0	0.84	0
921052412	0.4	0	0.78	0
921052472	0.53	0	0.75	0
921052532	0.43	0	0.7	0
921052592	0.52	0	0.67	0
921052652	0.38	0	0.61	0
921052712	0.5	0	0.57	0
921052772	0.55	0	0.55	0
921052832	0.52	0	0.52	0
921052892	0.47	0	0.49	0
921052952	0.4	0	0.47	0
921053012	0.22	0	0.43	0
921070833	3.95	0	1.06	1
921070893	5.6	0	1.94	1
921070953	11.4	0	3.77	1
921071013	5.97	0	4.42	1
921071073	26.13	0	8.63	1
921071133	6.27	0	8.77	0
921071193	35.45	0	14.11	1
921071253	2.43	0	12.81	0
921071313	36.15	0	17.6	1
921071373	11.55	0	17.27	0
921071433	6.95	0	15.9	0
921071493	12.83	0	15.54	0
921071553	1.63	0	13.02	0
921071613	21.77	0	14.34	1
921071673	9.58	0	13.15	0
921071733	7.22	0	11.83	0
921071793	22.27	0	13.23	1
921071853	25.5	0	15.46	1
921071913	4.27	0	13.41	0
921071973	0.97	0	11.34	0
921072033	6.45	0	10.46	0
921072093	3.92	0	9.13	0
921072153	8.0	0	8.7	0
921072213	6.02	0	7.79	0
921072273	10.0	0	7.9	1
921072333	14.45	0	8.81	1
921072393	9.88	0	8.75	1
921072453	3.68	0	7.79	0
921072513	6.62	0	7.77	0
921072573	5.9	0	7.57	0
921072633	2.0	0	6.57	0
921072693	23.5	0	9.56	1
921072753	46.5	0	16.38	1
921072813	23.13	0	18.25	1
921072873	17.05	0	18.7	0
921072933	3.37	0	16.53	0
921072993	7.23	0	15.27	0
921073053	9.12	0	14.41	0
921073113	21.0	0	15.6	1
921073173	26.18	0	17.47	1
921073233	31.42	0	19.93	1
921073293	25.85	0	20.84	1
921073353	17.23	0	20.14	0
921073413	16.02	0	19.75	0
921073473	5.98	0	17.66	0
921073533	7.65	0	16.08	0
921073593	17.77	0	16.26	0
921073653	9.18	0	14.69	0
921073713	15.15	0	14.21	0
921073773	28.1	0	16.18	1
921073833	15.48	0	15.82	0
921073893	5.18	0	13.89	0
921073953	13.2	0	13.78	0
921074013	10.3	0	13.22	0
921074073	20.37	0	14.6	1
921074133	34.2	0	18.23	1
921074193	20.5	0	18.88	0
921074253	32.38	0	21.65	1
921074313	11.55	0	20.21	0
921074373	13.85	0	19.25	0
921074433	19.48	0	19.57	0
921074493	26.93	0	21.18	1
921074553	24.45	0	21.94	1
921074613	61.9	0	29.3	1
921074673	32.67	0	30.41	0
921074733	10.77	0	27.32	0
921074793	20.9	0	26.49	0
921074853	28.38	0	27.01	0
921074913	10.08	0	24.29	0
921074973	84.73	0	35.16	1
921075033	42.28	0	37.02	1
921075093	29.65	0	36.17	0
921075153	32.38	0	35.77	0
921075213	42.87	0	37.14	1
921075273	28.25	0	36.19	0
921075333	51.05	0	39.46	1
921075393	42.12	0	40.38	0
921075453	54.55	0	43.18	1
921075513	29.83	0	41.0	0
921075573	49.33	0	42.01	1
921075633	44.67	0	42.82	0
921075693	24.93	0	40.0	0
921075753	28.65	0	37.93	0
921075813	34.23	0	36.95	0
921075873	51.55	0	39.28	1
921075933	49.12	0	40.74	1
921075993	21.03	0	37.12	0
921076053	32.02	0	35.89	0
921076113	45.95	0	37.6	1
921076173	16.1	0	33.6	0
921076233	25.62	0	31.92	0
921076293	40.87	0	33.37	1
921076353	20.65	0	30.85	0
921076413	65.6	0	36.64	1
921076473	19.45	0	33.48	0
921076533	33.07	0	33.38	0
921076593	23.6	0	31.84	0
921076653	26.95	0	30.87	0
921076713	26.93	0	29.99	0
921076773	39.7	0	31.77	1
921076833	23.37	0	30.16	0
921076893	17.8	0	27.57	0
921076953	39.95	0	29.44	1
921077013	24.12	0	28.07	0
921077073	24.72	0	27.56	0
921077133	21.25	0	26.33	0
921077193	40.65	0	28.84	1
921077253	31.77	0	29.43	0
921077313	33.43	0	30.23	1
921077373	27.83	0	29.9	0
921077433	35.1	0	31.1	1
921077493	12.07	0	27.9	0
921077553	23.52	0	26.89	0
921077613	10.07	0	23.73	0
921077673	5.45	0	19.98	0
921077733	51.35	0	24.94	1
921077793	32.22	0	25.86	1
921077853	30.48	0	26.63	1
921077913	27.4	0	26.85	0
921077973	37.78	0	29.08	1
921078033	19.67	0	27.83	0
921078093	52.48	0	32.82	1
921078153	52.97	0	37.17	1
921078213	26.13	0	36.11	0
921078273	22.53	0	34.1	0
921078333	26.25	0	32.45	0
921078393	38.1	0	33.42	1
921078453	12.9	0	29.69	0
921078513	23.3	0	28.18	0
921078573	43.02	0	30.33	1
921078633	29.35	0	29.89	0
921078693	41.08	0	31.42	1
921078753	68.77	0	38.18	1
921078813	36.55	0	38.8	0
921078873	23.45	0	36.85	0
921078933	16.63	0	33.64	0
921078993	47.83	0	36.28	1
921079053	43.58	0	37.97	1
921079113	36.77	0	37.86	0
921079173	37.03	0	37.56	0
921079233	30.52	0	36.18	0
921079293	26.42	0	34.03	0
921079353	46.68	0	35.84	1
921079413	40.32	0	36.89	0
921079473	24.05	0	34.91	0
921079533	49.12	0	37.48	1
921079593	27.72	0	35.57	0
921079653	22.62	0	33.1	0
921079713	36.88	0	33.6	0
921079773	11.83	0	29.54	0
921079833	21.87	0	27.77	0
921079893	17.37	0	25.34	0
921079953	16.53	0	22.92	0
